ID,Province,Zone_agro_ecologique,Annee_campagne,Annee_debut,Categorie,Culture,Superficie_ha,Production_t,Rendement_kg_ha,wVHI_moyen_saison,wVHI_min_saison,Temp_moy_C,Precip_totale_mm,Humidite_rel_moy_pct
Mayo-Kebbi_Ouest_2019_Riz,Mayo-Kebbi Ouest,Soudanienne,2019/2020,2019,Céréales,Riz,6546.61354581673,9525.322709163342,1454.9999999999998,0.4790714285714285,0.188,28.684535519125685,523.88,42.700437158469946
Mayo-Kebbi_Ouest_2019_Sorgho,Mayo-Kebbi Ouest,Soudanienne,2019/2020,2019,Céréales,Sorgho,58177.88142733765,51590.98169213448,886.7799999999999,0.4790714285714285,0.188,28.684535519125685,523.88,42.700437158469946
Moyen-Chari_2019_Arachide,Moyen-Chari,Soudanienne,2019/2020,2019,Autres cultures,Arachide,36279.0,48637.8235382109,1340.660534695303,0.6439999999999999,0.296,28.684535519125685,523.88,42.700437158469946
Moyen-Chari_2019_Manioc,Moyen-Chari,Soudanienne,2019/2020,2019,Autres cultures,Manioc,3540.0,21877.2513957447,6180.014518571949,0.6439999999999999,0.296,28.684535519125685,523.88,42.700437158469946
Moyen-Chari_2019_Niébé,Moyen-Chari,Soudanienne,2019/2020,2019,Autres cultures,Niébé,13264.0,9563.969983459634,721.0471941691522,0.6439999999999999,0.296,28.684535519125685,523.88,42.700437158469946
Moyen-Chari_2019_Patate_douce,Moyen-Chari,Soudanienne,2019/2020,2019,Autres cultures,Patate douce,1985.0,11619.125596476562,5853.4637765625,0.6439999999999999,0.296,28.684535519125685,523.88,42.700437158469946
Moyen-Chari_2019_Pois_de_terre,Moyen-Chari,Soudanienne,2019/2020,2019,Autres cultures,Pois de terre,3659.0,3799.3711857952753,1038.3632647705044,0.6439999999999999,0.296,28.684535519125685,523.88,42.700437158469946
Moyen-Chari_2019_Sésame,Moyen-Chari,Soudanienne,2019/2020,2019,Autres cultures,Sésame,12579.0,6497.311923342798,516.5205440291596,0.6439999999999999,0.296,28.684535519125685,523.88,42.700437158469946
Moyen-Chari_2019_Taro,Moyen-Chari,Soudanienne,2019/2020,2019,Autres cultures,Taro,1225.0,2319.10875,1893.15,0.6439999999999999,0.296,28.684535519125685,523.88,42.700437158469946
Moyen-Chari_2019_Berbéré,Moyen-Chari,Soudanienne,2019/2020,2019,Céréales,Berbéré,4017.0,5768.412,1436.0000000000002,0.6439999999999999,0.296,28.684535519125685,523.88,42.700437158469946
Moyen-Chari_2019_Blé,Moyen-Chari,Soudanienne,2019/2020,2019,Céréales,Blé,0.0,0.0,,0.6439999999999999,0.296,28.684535519125685,523.88,42.700437158469946
Moyen-Chari_2019_Maïs,Moyen-Chari,Soudanienne,2019/2020,2019,Céréales,Maïs,12659.13729388059,12470.9729441129,985.13608428446,0.6439999999999999,0.296,28.684535519125685,523.88,42.700437158469946
Moyen-Chari_2019_Mil,Moyen-Chari,Soudanienne,2019/2020,2019,Céréales,Mil,19589.2617449664,14010.239999999969,715.1999999999999,0.6439999999999999,0.296,28.684535519125685,523.88,42.700437158469946
Moyen-Chari_2019_Riz,Moyen-Chari,Soudanienne,2019/2020,2019,Céréales,Riz,5024.464609800361,6284.097887477312,1250.6999999999998,0.6439999999999999,0.296,28.684535519125685,523.88,42.700437158469946
Moyen-Chari_2019_Sorgho,Moyen-Chari,Soudanienne,2019/2020,2019,Céréales,Sorgho,48366.588680975576,44574.12337734085,921.589150546678,0.6439999999999999,0.296,28.684535519125685,523.88,42.700437158469946
Tandjilé_2019_Arachide,Tandjilé,Soudanienne,2019/2020,2019,Autres cultures,Arachide,29245.6666666667,37950.9333255386,1297.660051934938,0.546,0.416,28.684535519125685,523.88,42.700437158469946
Tandjilé_2019_Manioc,Tandjilé,Soudanienne,2019/2020,2019,Autres cultures,Manioc,3121.0,25649.254745406048,8218.28091810511,0.546,0.416,28.684535519125685,523.88,42.700437158469946
Tandjilé_2019_Niébé,Tandjilé,Soudanienne,2019/2020,2019,Autres cultures,Niébé,9314.0,6179.137074108224,663.4246375465132,0.546,0.416,28.684535519125685,523.88,42.700437158469946
Tandjilé_2019_Patate_douce,Tandjilé,Soudanienne,2019/2020,2019,Autres cultures,Patate douce,2622.088,22927.523732258884,8743.994760000001,0.546,0.416,28.684535519125685,523.88,42.700437158469946
Tandjilé_2019_Pois_de_terre,Tandjilé,Soudanienne,2019/2020,2019,Autres cultures,Pois de terre,1112.0,594.699998445,534.802156875,0.546,0.416,28.684535519125685,523.88,42.700437158469946
Tandjilé_2019_Sésame,Tandjilé,Soudanienne,2019/2020,2019,Autres cultures,Sésame,12563.0,7223.725,575.0000000000001,0.546,0.416,28.684535519125685,523.88,42.700437158469946
Tandjilé_2019_Taro,Tandjilé,Soudanienne,2019/2020,2019,Autres cultures,Taro,2161.25,3580.7482412975,1656.795022,0.546,0.416,28.684535519125685,523.88,42.700437158469946
Tandjilé_2019_Berbéré,Tandjilé,Soudanienne,2019/2020,2019,Céréales,Berbéré,7935.143088,6076.692450331629,765.7949431965717,0.546,0.416,28.684535519125685,523.88,42.700437158469946
Tandjilé_2019_Blé,Tandjilé,Soudanienne,2019/2020,2019,Céréales,Blé,0.0,0.0,,0.546,0.416,28.684535519125685,523.88,42.700437158469946
Tandjilé_2019_Maïs,Tandjilé,Soudanienne,2019/2020,2019,Céréales,Maïs,7592.240941823748,6455.302860785641,850.2499999999999,0.546,0.416,28.684535519125685,523.88,42.700437158469946
Tandjilé_2019_Mil,Tandjilé,Soudanienne,2019/2020,2019,Céréales,Mil,28414.110429447854,20645.69263803681,726.5999999999999,0.546,0.416,28.684535519125685,523.88,42.700437158469946
Tandjilé_2019_Riz,Tandjilé,Soudanienne,2019/2020,2019,Céréales,Riz,60034.11034512288,86813.02957397781,1446.061731820607,0.546,0.416,28.684535519125685,523.88,42.700437158469946
Tandjilé_2019_Sorgho,Tandjilé,Soudanienne,2019/2020,2019,Céréales,Sorgho,42973.23900578762,34909.84283529305,812.3623827980806,0.546,0.416,28.684535519125685,523.88,42.700437158469946
Barh_El_Ghazal_2020_Arachide,Barh El Ghazal,Sahélienne,2020/2021,2020,Autres cultures,Arachide,0.0,0.0,,0.5439,0.343,28.94868493150685,518.25,40.29227397260274
Barh_El_Ghazal_2020_Manioc,Barh El Ghazal,Sahélienne,2020/2021,2020,Autres cultures,Manioc,0.0,0.0,,0.5439,0.343,28.94868493150685,518.25,40.29227397260274
Barh_El_Ghazal_2020_Niébé,Barh El Ghazal,Sahélienne,2020/2021,2020,Autres cultures,Niébé,190.0,44.21158500000001,232.692552631579,0.5439,0.343,28.94868493150685,518.25,40.29227397260274
Barh_El_Ghazal_2020_Patate_douce,Barh El Ghazal,Sahélienne,2020/2021,2020,Autres cultures,Patate douce,0.0,0.0,,0.5439,0.343,28.94868493150685,518.25,40.29227397260274
Barh_El_Ghazal_2020_Pois_de_terre,Barh El Ghazal,Sahélienne,2020/2021,2020,Autres cultures,Pois de terre,0.0,0.0,,0.5439,0.343,28.94868493150685,518.25,40.29227397260274
Barh_El_Ghazal_2020_Sésame,Barh El Ghazal,Sahélienne,2020/2021,2020,Autres cultures,Sésame,0.0,0.0,,0.5439,0.343,28.94868493150685,518.25,40.29227397260274
Barh_El_Ghazal_2020_Taro,Barh El Ghazal,Sahélienne,2020/2021,2020,Autres cultures,Taro,0.0,0.0,,0.5439,0.343,28.94868493150685,518.25,40.29227397260274
Barh_El_Ghazal_2020_Berbéré,Barh El Ghazal,Sahélienne,2020/2021,2020,Céréales,Berbéré,0.0,0.0,,0.5439,0.343,28.94868493150685,518.25,40.29227397260274
Barh_El_Ghazal_2020_Blé,Barh El Ghazal,Sahélienne,2020/2021,2020,Céréales,Blé,0.0,0.0,,0.5439,0.343,28.94868493150685,518.25,40.29227397260274
Barh_El_Ghazal_2020_Maïs,Barh El Ghazal,Sahélienne,2020/2021,2020,Céréales,Maïs,1917.806147013421,1170.9277710239994,610.5558545880525,0.5439,0.343,28.94868493150685,518.25,40.29227397260274
Barh_El_Ghazal_2020_Mil,Barh El Ghazal,Sahélienne,2020/2021,2020,Céréales,Mil,35664.912301705735,12345.798182725792,346.1609011761213,0.5439,0.343,28.94868493150685,518.25,40.29227397260274
Barh_El_Ghazal_2020_Riz,Barh El Ghazal,Sahélienne,2020/2021,2020,Céréales,Riz,0.0,0.0,,0.5439,0.343,28.94868493150685,518.25,40.29227397260274
Barh_El_Ghazal_2020_Sorgho,Barh El Ghazal,Sahélienne,2020/2021,2020,Céréales,Sorgho,160.2533816577875,75.57909224180003,471.62244852464414,0.5439,0.343,28.94868493150685,518.25,40.29227397260274
Batha_2020_Arachide,Batha,Sahélienne,2020/2021,2020,Autres cultures,Arachide,26329.47194038036,24305.220381910403,923.1184141082052,0.6598157894736842,0.465,28.94868493150685,518.25,40.29227397260274
Batha_2020_Manioc,Batha,Sahélienne,2020/2021,2020,Autres cultures,Manioc,0.0,0.0,,0.6598157894736842,0.465,28.94868493150685,518.25,40.29227397260274
Batha_2020_Niébé,Batha,Sahélienne,2020/2021,2020,Autres cultures,Niébé,12957.3358776504,7050.929091864868,544.1650319512623,0.6598157894736842,0.465,28.94868493150685,518.25,40.29227397260274
Batha_2020_Patate_douce,Batha,Sahélienne,2020/2021,2020,Autres cultures,Patate douce,216.2,1007.69926125,4660.958655180388,0.6598157894736842,0.465,28.94868493150685,518.25,40.29227397260274
Batha_2020_Pois_de_terre,Batha,Sahélienne,2020/2021,2020,Autres cultures,Pois de terre,0.0,0.0,,0.6598157894736842,0.465,28.94868493150685,518.25,40.29227397260274
Batha_2020_Sésame,Batha,Sahélienne,2020/2021,2020,Autres cultures,Sésame,7072.7440457412185,2799.17214925928,395.768902586652,0.6598157894736842,0.465,28.94868493150685,518.25,40.29227397260274
Batha_2020_Taro,Batha,Sahélienne,2020/2021,2020,Autres cultures,Taro,0.0,0.0,,0.6598157894736842,0.465,28.94868493150685,518.25,40.29227397260274
Batha_2020_Berbéré,Batha,Sahélienne,2020/2021,2020,Céréales,Berbéré,107461.82255106627,69583.68242846818,647.5200287562752,0.6598157894736842,0.465,28.94868493150685,518.25,40.29227397260274
Batha_2020_Blé,Batha,Sahélienne,2020/2021,2020,Céréales,Blé,0.0,0.0,,0.6598157894736842,0.465,28.94868493150685,518.25,40.29227397260274
Batha_2020_Maïs,Batha,Sahélienne,2020/2021,2020,Céréales,Maïs,72.8,41.3836,568.456043956044,0.6598157894736842,0.465,28.94868493150685,518.25,40.29227397260274
Batha_2020_Mil,Batha,Sahélienne,2020/2021,2020,Céréales,Mil,134380.01504020474,53340.61608679757,396.9386078044325,0.6598157894736842,0.465,28.94868493150685,518.25,40.29227397260274
Batha_2020_Riz,Batha,Sahélienne,2020/2021,2020,Céréales,Riz,123.90336876908198,99.6953752083332,804.6219904975701,0.6598157894736842,0.465,28.94868493150685,518.25,40.29227397260274
Batha_2020_Sorgho,Batha,Sahélienne,2020/2021,2020,Céréales,Sorgho,48945.93317623403,30305.75599203898,619.1680089726864,0.6598157894736842,0.465,28.94868493150685,518.25,40.29227397260274
Chari-Baguirmi_2020_Arachide,Chari-Baguirmi,Sahélienne,2020/2021,2020,Autres cultures,Arachide,63704.66125432414,72575.41988624027,1139.248187766072,0.6419117647058823,0.529,28.94868493150685,518.25,40.29227397260274
Chari-Baguirmi_2020_Manioc,Chari-Baguirmi,Sahélienne,2020/2021,2020,Autres cultures,Manioc,1518.78,3975.248823332051,2617.396083258965,0.6419117647058823,0.529,28.94868493150685,518.25,40.29227397260274
Chari-Baguirmi_2020_Niébé,Chari-Baguirmi,Sahélienne,2020/2021,2020,Autres cultures,Niébé,33631.9153765389,32987.40180175522,980.8362512938148,0.6419117647058823,0.529,28.94868493150685,518.25,40.29227397260274
Chari-Baguirmi_2020_Patate_douce,Chari-Baguirmi,Sahélienne,2020/2021,2020,Autres cultures,Patate douce,919.127639825869,4204.975095556931,4574.963164369177,0.6419117647058823,0.529,28.94868493150685,518.25,40.29227397260274
Chari-Baguirmi_2020_Pois_de_terre,Chari-Baguirmi,Sahélienne,2020/2021,2020,Autres cultures,Pois de terre,1506.0,1383.0217469999996,918.3411334661351,0.6419117647058823,0.529,28.94868493150685,518.25,40.29227397260274
Chari-Baguirmi_2020_Sésame,Chari-Baguirmi,Sahélienne,2020/2021,2020,Autres cultures,Sésame,33195.29713937808,18194.842123862367,548.1150551979439,0.6419117647058823,0.529,28.94868493150685,518.25,40.29227397260274
Chari-Baguirmi_2020_Taro,Chari-Baguirmi,Sahélienne,2020/2021,2020,Autres cultures,Taro,0.0,0.0,,0.6419117647058823,0.529,28.94868493150685,518.25,40.29227397260274
Chari-Baguirmi_2020_Berbéré,Chari-Baguirmi,Sahélienne,2020/2021,2020,Céréales,Berbéré,18634.98550217157,21099.37746670418,1132.2454457635845,0.6419117647058823,0.529,28.94868493150685,518.25,40.29227397260274
Chari-Baguirmi_2020_Blé,Chari-Baguirmi,Sahélienne,2020/2021,2020,Céréales,Blé,0.0,0.0,,0.6419117647058823,0.529,28.94868493150685,518.25,40.29227397260274
Chari-Baguirmi_2020_Maïs,Chari-Baguirmi,Sahélienne,2020/2021,2020,Céréales,Maïs,43726.41224518392,38585.06430911453,882.4200826895953,0.6419117647058823,0.529,28.94868493150685,518.25,40.29227397260274
Chari-Baguirmi_2020_Mil,Chari-Baguirmi,Sahélienne,2020/2021,2020,Céréales,Mil,141200.49350115136,102567.19214896909,726.394006180529,0.6419117647058823,0.529,28.94868493150685,518.25,40.29227397260274
Chari-Baguirmi_2020_Riz,Chari-Baguirmi,Sahélienne,2020/2021,2020,Céréales,Riz,12833.97085590252,15186.094851828862,1183.273284810723,0.6419117647058823,0.529,28.94868493150685,518.25,40.29227397260274
Chari-Baguirmi_2020_Sorgho,Chari-Baguirmi,Sahélienne,2020/2021,2020,Céréales,Sorgho,179029.3856780252,144887.67208508574,809.295477032237,0.6419117647058823,0.529,28.94868493150685,518.25,40.29227397260274
Guéra_2020_Arachide,Guéra,Sahélienne,2020/2021,2020,Autres cultures,Arachide,34866.366574204774,32928.22298446728,944.4122293152452,0.6809473684210526,0.477,28.94868493150685,518.25,40.29227397260274
Guéra_2020_Manioc,Guéra,Sahélienne,2020/2021,2020,Autres cultures,Manioc,524.153,682.3012812005055,1301.721598847103,0.6809473684210526,0.477,28.94868493150685,518.25,40.29227397260274
Guéra_2020_Niébé,Guéra,Sahélienne,2020/2021,2020,Autres cultures,Niébé,7555.0,4456.355213299565,589.8550911051707,0.6809473684210526,0.477,28.94868493150685,518.25,40.29227397260274
Guéra_2020_Patate_douce,Guéra,Sahélienne,2020/2021,2020,Autres cultures,Patate douce,1718.58775328385,9673.010510169346,5628.46470404919,0.6809473684210526,0.477,28.94868493150685,518.25,40.29227397260274
Guéra_2020_Pois_de_terre,Guéra,Sahélienne,2020/2021,2020,Autres cultures,Pois de terre,3143.75848838853,4025.057390120853,1280.332889751996,0.6809473684210526,0.477,28.94868493150685,518.25,40.29227397260274
Guéra_2020_Sésame,Guéra,Sahélienne,2020/2021,2020,Autres cultures,Sésame,18279.053444795,8383.678642246221,458.64949558607975,0.6809473684210526,0.477,28.94868493150685,518.25,40.29227397260274
Guéra_2020_Taro,Guéra,Sahélienne,2020/2021,2020,Autres cultures,Taro,0.0,0.0,,0.6809473684210526,0.477,28.94868493150685,518.25,40.29227397260274
Guéra_2020_Berbéré,Guéra,Sahélienne,2020/2021,2020,Céréales,Berbéré,32408.637217383606,25862.744519196025,798.0201187022933,0.6809473684210526,0.477,28.94868493150685,518.25,40.29227397260274
Guéra_2020_Blé,Guéra,Sahélienne,2020/2021,2020,Céréales,Blé,0.0,0.0,,0.6809473684210526,0.477,28.94868493150685,518.25,40.29227397260274
Guéra_2020_Maïs,Guéra,Sahélienne,2020/2021,2020,Céréales,Maïs,3182.179271851709,1788.470603466666,562.0269792109968,0.6809473684210526,0.477,28.94868493150685,518.25,40.29227397260274
Guéra_2020_Mil,Guéra,Sahélienne,2020/2021,2020,Céréales,Mil,61630.50946410926,31204.99728160768,506.3238573385478,0.6809473684210526,0.477,28.94868493150685,518.25,40.29227397260274
Guéra_2020_Riz,Guéra,Sahélienne,2020/2021,2020,Céréales,Riz,517.702956659032,343.3451914757836,663.2088672847133,0.6809473684210526,0.477,28.94868493150685,518.25,40.29227397260274
Guéra_2020_Sorgho,Guéra,Sahélienne,2020/2021,2020,Céréales,Sorgho,109924.254612445,95345.73736005872,867.3767013132352,0.6809473684210526,0.477,28.94868493150685,518.25,40.29227397260274
Hadjer-Lamis_2020_Arachide,Hadjer-Lamis,Sahélienne,2020/2021,2020,Autres cultures,Arachide,56463.76458417,49917.61451568996,884.0645834246181,0.72445,0.57,28.94868493150685,518.25,40.29227397260274
Hadjer-Lamis_2020_Manioc,Hadjer-Lamis,Sahélienne,2020/2021,2020,Autres cultures,Manioc,935.75,715.5930706881625,764.726765362717,0.72445,0.57,28.94868493150685,518.25,40.29227397260274
Hadjer-Lamis_2020_Niébé,Hadjer-Lamis,Sahélienne,2020/2021,2020,Autres cultures,Niébé,31309.347057783605,18555.205465918407,592.6410867551299,0.72445,0.57,28.94868493150685,518.25,40.29227397260274
Hadjer-Lamis_2020_Patate_douce,Hadjer-Lamis,Sahélienne,2020/2021,2020,Autres cultures,Patate douce,285.3381045162169,2242.080000390625,7857.625619936081,0.72445,0.57,28.94868493150685,518.25,40.29227397260274
Hadjer-Lamis_2020_Pois_de_terre,Hadjer-Lamis,Sahélienne,2020/2021,2020,Autres cultures,Pois de terre,0.0,0.0,,0.72445,0.57,28.94868493150685,518.25,40.29227397260274
Hadjer-Lamis_2020_Sésame,Hadjer-Lamis,Sahélienne,2020/2021,2020,Autres cultures,Sésame,18193.66735622031,7292.338187272787,400.8173857690972,0.72445,0.57,28.94868493150685,518.25,40.29227397260274
Hadjer-Lamis_2020_Taro,Hadjer-Lamis,Sahélienne,2020/2021,2020,Autres cultures,Taro,0.0,0.0,,0.72445,0.57,28.94868493150685,518.25,40.29227397260274
Hadjer-Lamis_2020_Berbéré,Hadjer-Lamis,Sahélienne,2020/2021,2020,Céréales,Berbéré,6164.23230065903,5339.856850915649,866.2647010147159,0.72445,0.57,28.94868493150685,518.25,40.29227397260274
Hadjer-Lamis_2020_Blé,Hadjer-Lamis,Sahélienne,2020/2021,2020,Céréales,Blé,0.0,0.0,,0.72445,0.57,28.94868493150685,518.25,40.29227397260274
Hadjer-Lamis_2020_Maïs,Hadjer-Lamis,Sahélienne,2020/2021,2020,Céréales,Maïs,35663.81440019446,22049.22302804532,618.2519564683774,0.72445,0.57,28.94868493150685,518.25,40.29227397260274
Hadjer-Lamis_2020_Mil,Hadjer-Lamis,Sahélienne,2020/2021,2020,Céréales,Mil,82211.39606880485,28743.44164876998,349.6284338087854,0.72445,0.57,28.94868493150685,518.25,40.29227397260274
Hadjer-Lamis_2020_Riz,Hadjer-Lamis,Sahélienne,2020/2021,2020,Céréales,Riz,2926.1412039668226,7362.148221652469,2515.9921235762563,0.72445,0.57,28.94868493150685,518.25,40.29227397260274
Hadjer-Lamis_2020_Sorgho,Hadjer-Lamis,Sahélienne,2020/2021,2020,Céréales,Sorgho,84673.46380601103,44725.47260689567,528.2112080517081,0.72445,0.57,28.94868493150685,518.25,40.29227397260274
Kanem_2020_Arachide,Kanem,Sahélienne,2020/2021,2020,Autres cultures,Arachide,0.0,0.0,,0.7782727272727272,0.589,28.94868493150685,518.25,40.29227397260274
Kanem_2020_Manioc,Kanem,Sahélienne,2020/2021,2020,Autres cultures,Manioc,0.0,0.0,,0.7782727272727272,0.589,28.94868493150685,518.25,40.29227397260274
Kanem_2020_Niébé,Kanem,Sahélienne,2020/2021,2020,Autres cultures,Niébé,379.2,69.60436350659992,183.5558109351264,0.7782727272727272,0.589,28.94868493150685,518.25,40.29227397260274
Kanem_2020_Patate_douce,Kanem,Sahélienne,2020/2021,2020,Autres cultures,Patate douce,0.0,0.0,,0.7782727272727272,0.589,28.94868493150685,518.25,40.29227397260274
Kanem_2020_Pois_de_terre,Kanem,Sahélienne,2020/2021,2020,Autres cultures,Pois de terre,0.0,0.0,,0.7782727272727272,0.589,28.94868493150685,518.25,40.29227397260274
Kanem_2020_Sésame,Kanem,Sahélienne,2020/2021,2020,Autres cultures,Sésame,0.0,0.0,,0.7782727272727272,0.589,28.94868493150685,518.25,40.29227397260274
Kanem_2020_Taro,Kanem,Sahélienne,2020/2021,2020,Autres cultures,Taro,0.0,0.0,,0.7782727272727272,0.589,28.94868493150685,518.25,40.29227397260274
Kanem_2020_Berbéré,Kanem,Sahélienne,2020/2021,2020,Céréales,Berbéré,0.0,0.0,,0.7782727272727272,0.589,28.94868493150685,518.25,40.29227397260274
Kanem_2020_Blé,Kanem,Sahélienne,2020/2021,2020,Céréales,Blé,0.0,0.0,,0.7782727272727272,0.589,28.94868493150685,518.25,40.29227397260274
Kanem_2020_Maïs,Kanem,Sahélienne,2020/2021,2020,Céréales,Maïs,730.2901515437655,471.1278782679999,645.12423900566,0.7782727272727272,0.589,28.94868493150685,518.25,40.29227397260274
Kanem_2020_Mil,Kanem,Sahélienne,2020/2021,2020,Céréales,Mil,16912.12162781988,5163.598769366581,305.3193965251901,0.7782727272727272,0.589,28.94868493150685,518.25,40.29227397260274
Kanem_2020_Riz,Kanem,Sahélienne,2020/2021,2020,Céréales,Riz,0.0,0.0,,0.7782727272727272,0.589,28.94868493150685,518.25,40.29227397260274
Kanem_2020_Sorgho,Kanem,Sahélienne,2020/2021,2020,Céréales,Sorgho,0.0,0.0,,0.7782727272727272,0.589,28.94868493150685,518.25,40.29227397260274
Lac_2020_Arachide,Lac,Sahélienne,2020/2021,2020,Autres cultures,Arachide,543.66,678.1120368103825,1247.309047585591,0.6931944444444444,0.459,28.94868493150685,518.25,40.29227397260274
Lac_2020_Manioc,Lac,Sahélienne,2020/2021,2020,Autres cultures,Manioc,528.79757578504,7466.153495229227,14119.11445347524,0.6931944444444444,0.459,28.94868493150685,518.25,40.29227397260274
Lac_2020_Niébé,Lac,Sahélienne,2020/2021,2020,Autres cultures,Niébé,1949.1600231273983,2072.593164382861,1063.3263250789516,0.6931944444444444,0.459,28.94868493150685,518.25,40.29227397260274
Lac_2020_Patate_douce,Lac,Sahélienne,2020/2021,2020,Autres cultures,Patate douce,2972.0,41060.0274602592,13815.621621890712,0.6931944444444444,0.459,28.94868493150685,518.25,40.29227397260274
Lac_2020_Pois_de_terre,Lac,Sahélienne,2020/2021,2020,Autres cultures,Pois de terre,0.0,0.0,,0.6931944444444444,0.459,28.94868493150685,518.25,40.29227397260274
Lac_2020_Sésame,Lac,Sahélienne,2020/2021,2020,Autres cultures,Sésame,0.0,0.0,,0.6931944444444444,0.459,28.94868493150685,518.25,40.29227397260274
Lac_2020_Taro,Lac,Sahélienne,2020/2021,2020,Autres cultures,Taro,0.0,0.0,,0.6931944444444444,0.459,28.94868493150685,518.25,40.29227397260274
Lac_2020_Berbéré,Lac,Sahélienne,2020/2021,2020,Céréales,Berbéré,382.5,589.3507351315159,1540.78623563795,0.6931944444444444,0.459,28.94868493150685,518.25,40.29227397260274
Lac_2020_Blé,Lac,Sahélienne,2020/2021,2020,Céréales,Blé,1002.7753997813016,1814.9865074186653,1809.963136126496,0.6931944444444444,0.459,28.94868493150685,518.25,40.29227397260274
Lac_2020_Maïs,Lac,Sahélienne,2020/2021,2020,Céréales,Maïs,42332.26154253863,91398.92099260369,2159.0842932112,0.6931944444444444,0.459,28.94868493150685,518.25,40.29227397260274
Lac_2020_Mil,Lac,Sahélienne,2020/2021,2020,Céréales,Mil,72692.9727909333,46658.54035657676,641.857645453128,0.6931944444444444,0.459,28.94868493150685,518.25,40.29227397260274
Lac_2020_Riz,Lac,Sahélienne,2020/2021,2020,Céréales,Riz,469.8460168726604,1537.0357730769226,3271.360654087436,0.6931944444444444,0.459,28.94868493150685,518.25,40.29227397260274
Lac_2020_Sorgho,Lac,Sahélienne,2020/2021,2020,Céréales,Sorgho,266.3727263334592,246.3123730205149,924.6906633833388,0.6931944444444444,0.459,28.94868493150685,518.25,40.29227397260274
Ouaddaï_2020_Arachide,Ouaddaï,Sahélienne,2020/2021,2020,Autres cultures,Arachide,159784.8316083956,169499.3318249001,1060.7973868277625,0.6578846153846154,0.474,28.94868493150685,518.25,40.29227397260274
Ouaddaï_2020_Manioc,Ouaddaï,Sahélienne,2020/2021,2020,Autres cultures,Manioc,0.0,0.0,,0.6578846153846154,0.474,28.94868493150685,518.25,40.29227397260274
Ouaddaï_2020_Niébé,Ouaddaï,Sahélienne,2020/2021,2020,Autres cultures,Niébé,12088.4036182876,6502.762344149377,537.9339199356197,0.6578846153846154,0.474,28.94868493150685,518.25,40.29227397260274
Ouaddaï_2020_Patate_douce,Ouaddaï,Sahélienne,2020/2021,2020,Autres cultures,Patate douce,0.0,0.0,,0.6578846153846154,0.474,28.94868493150685,518.25,40.29227397260274
Ouaddaï_2020_Pois_de_terre,Ouaddaï,Sahélienne,2020/2021,2020,Autres cultures,Pois de terre,1382.930374202,933.5203423,675.0306159402091,0.6578846153846154,0.474,28.94868493150685,518.25,40.29227397260274
Ouaddaï_2020_Sésame,Ouaddaï,Sahélienne,2020/2021,2020,Autres cultures,Sésame,60676.342657502464,29187.55217968823,481.0367748175288,0.6578846153846154,0.474,28.94868493150685,518.25,40.29227397260274
Ouaddaï_2020_Taro,Ouaddaï,Sahélienne,2020/2021,2020,Autres cultures,Taro,0.0,0.0,,0.6578846153846154,0.474,28.94868493150685,518.25,40.29227397260274
Ouaddaï_2020_Berbéré,Ouaddaï,Sahélienne,2020/2021,2020,Céréales,Berbéré,652.0400056026353,532.4173537482151,816.5409318039292,0.6578846153846154,0.474,28.94868493150685,518.25,40.29227397260274
Ouaddaï_2020_Blé,Ouaddaï,Sahélienne,2020/2021,2020,Céréales,Blé,0.0,0.0,,0.6578846153846154,0.474,28.94868493150685,518.25,40.29227397260274
Ouaddaï_2020_Maïs,Ouaddaï,Sahélienne,2020/2021,2020,Céréales,Maïs,1059.249018938759,744.5585868533337,702.9117549707928,0.6578846153846154,0.474,28.94868493150685,518.25,40.29227397260274
Ouaddaï_2020_Mil,Ouaddaï,Sahélienne,2020/2021,2020,Céréales,Mil,197661.3340997324,136771.98030491883,691.951113898224,0.6578846153846154,0.474,28.94868493150685,518.25,40.29227397260274
Ouaddaï_2020_Riz,Ouaddaï,Sahélienne,2020/2021,2020,Céréales,Riz,0.0,0.0,,0.6578846153846154,0.474,28.94868493150685,518.25,40.29227397260274
Ouaddaï_2020_Sorgho,Ouaddaï,Sahélienne,2020/2021,2020,Céréales,Sorgho,107277.46855825522,87357.6625393131,814.3151000237762,0.6578846153846154,0.474,28.94868493150685,518.25,40.29227397260274
Salamat_2020_Arachide,Salamat,Sahélienne,2020/2021,2020,Autres cultures,Arachide,9346.512298824064,9623.69416715063,1029.656181842444,0.6561739130434783,0.506,28.94868493150685,518.25,40.29227397260274
Salamat_2020_Manioc,Salamat,Sahélienne,2020/2021,2020,Autres cultures,Manioc,0.0,0.0,,0.6561739130434783,0.506,28.94868493150685,518.25,40.29227397260274
Salamat_2020_Niébé,Salamat,Sahélienne,2020/2021,2020,Autres cultures,Niébé,4403.91425026932,3582.117794222222,813.3940832301988,0.6561739130434783,0.506,28.94868493150685,518.25,40.29227397260274
Salamat_2020_Patate_douce,Salamat,Sahélienne,2020/2021,2020,Autres cultures,Patate douce,2417.99589566537,26289.569050509064,10872.46223107209,0.6561739130434783,0.506,28.94868493150685,518.25,40.29227397260274
Salamat_2020_Pois_de_terre,Salamat,Sahélienne,2020/2021,2020,Autres cultures,Pois de terre,492.88,409.56489610491127,830.9627010731035,0.6561739130434783,0.506,28.94868493150685,518.25,40.29227397260274
